2023-12-12 01:53:02.649436	https://www.encodeproject.org/report/?type=Annotation&encyclopedia_version=current&annotation_type=candidate+Cis-Regulatory+Elements&annotation_type=chromatin+state&annotation_type=representative+DNase+hypersensitivity+sites&status=released&software_used.software.name=chromhmm&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used	Annotation treatment
/annotations/ENCSR161EOQ/	ENCSR161EOQ			angular gyrus	ChromHMM 18-state model of BSS00078: angular gyrus male adult (81 year) from donor(s) ENCDO980BZD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	81	year	chromhmm	
/annotations/ENCSR201ULK/	ENCSR201ULK			AG09319	ChromHMM 18-state model of BSS00067: AG09319 from donor(s) ENCDO373ZSZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR654WZV/	ENCSR654WZV			retina	ChromHMM 18-state model of BSS01502: retina embryo (125 days) and male embryo (103 days) from donor(s) ENCDO225GSN,ENCDO869VTH	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR057NVP/	ENCSR057NVP			renal pelvis	ChromHMM 18-state model of BSS01499: renal pelvis male embryo (127 days) from donor(s) ENCDO859GXV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	127	day	chromhmm	
/annotations/ENCSR738GGS/	ENCSR738GGS			left kidney	ChromHMM 18-state model of BSS01132: left kidney female embryo (87 days) from donor(s) ENCDO814BQX	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	87	day	chromhmm	
/annotations/ENCSR394HZZ/	ENCSR394HZZ			heart left ventricle	ChromHMM 18-state model of BSS00507: heart left ventricle female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR790LMG/	ENCSR790LMG			spinal cord	ChromHMM 18-state model of BSS01621: spinal cord male embryo (96 days) from donor(s) ENCDO220PYT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	96	day	chromhmm	
/annotations/ENCSR711MLZ/	ENCSR711MLZ			myotube	ChromHMM 18-state model of BSS01344: myotube originated from skeletal muscle myoblast from donor(s) ENCDO094AAA,ENCDO341XKY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR650AVA/	ENCSR650AVA			right kidney	ChromHMM 18-state model of BSS01511: right kidney female embryo (147 days) from donor(s) ENCDO863JOG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	147	day	chromhmm	
/annotations/ENCSR228JQF/	ENCSR228JQF			left lung	ChromHMM 18-state model of BSS01148: left lung male embryo (91 day) from donor(s) ENCDO375VTO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR011ZVC/	ENCSR011ZVC			right kidney	ChromHMM 18-state model of BSS01517: right kidney male embryo (91 day) from donor(s) ENCDO245RIZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR522ZRF/	ENCSR522ZRF			muscle of back	ChromHMM 18-state model of BSS01307: muscle of back female embryo (115 days) from donor(s) ENCDO594VTA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	115	day	chromhmm	
/annotations/ENCSR441XNH/	ENCSR441XNH			muscle of arm	ChromHMM 18-state model of BSS01290: muscle of arm female embryo (105 days) from donor(s) ENCDO766MZV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	105	day	chromhmm	
/annotations/ENCSR912DBN/	ENCSR912DBN			left lung	ChromHMM 18-state model of BSS01137: left lung female embryo (105 days) from donor(s) ENCDO766MZV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	105	day	chromhmm	
/annotations/ENCSR510VAP/	ENCSR510VAP			thyroid gland	ChromHMM 18-state model of BSS01834: thyroid gland male adult (37 years) from donor(s) ENCDO845WKR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	37	year	chromhmm	
/annotations/ENCSR961VQU/	ENCSR961VQU			left lung	ChromHMM 18-state model of BSS01142: left lung female embryo (91 day) from donor(s) ENCDO605ZCF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR998TMO/	ENCSR998TMO			temporal lobe	ChromHMM 18-state model of BSS01712: temporal lobe female adult (75 years) from donor(s) ENCDO871IWW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	75	year	chromhmm	
/annotations/ENCSR013PFA/	ENCSR013PFA			T-helper 1 cell	ChromHMM 18-state model of BSS01692: T-helper 1 cell male adult (33 years) from donor(s) ENCDO286AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	33	year	chromhmm	
/annotations/ENCSR453LYI/	ENCSR453LYI			mammary stem cell	ChromHMM 18-state model of BSS01216: mammary stem cell from donor(s) ENCDO819SJC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR903MSV/	ENCSR903MSV			T47D	ChromHMM 18-state model of BSS01705: T47D treated with 10 nM 17β-estradiol for 30 minutes from donor(s) ENCDO000ABA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR111AAA/	ENCSR111AAA			T-helper 2 cell	ChromHMM 18-state model of BSS01698: T-helper 2 cell male adult (33 years) from donor(s) ENCDO289AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	33	year	chromhmm	
/annotations/ENCSR032VGR/	ENCSR032VGR			LoVo	ChromHMM 18-state model of BSS01179: LoVo from donor(s) ENCDO828APO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR013SGJ/	ENCSR013SGJ			liver	ChromHMM 18-state model of BSS01170: liver male adult (78 years) from donor(s) ENCDO232KQV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	78	year	chromhmm	
/annotations/ENCSR064TJH/	ENCSR064TJH			dorsolateral prefrontal cortex	ChromHMM 18-state model of BSS01271: dorsolateral prefrontal cortex (previously identified as middle frontal area 46) female adult (75 years) from donor(s) ENCDO871IWW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	75	year	chromhmm	
/annotations/ENCSR675ELD/	ENCSR675ELD			dorsolateral prefrontal cortex	ChromHMM 18-state model of BSS01272: dorsolateral prefrontal cortex (previously identified as middle frontal area 46) male adult (81 year) from donor(s) ENCDO980BZD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	81	year	chromhmm	
/annotations/ENCSR557EXX/	ENCSR557EXX			thymus	ChromHMM 18-state model of BSS01827: thymus male embryo (108 days) from donor(s) ENCDO132ASK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	108	day	chromhmm	
/annotations/ENCSR491XAP/	ENCSR491XAP			right lung	ChromHMM 18-state model of BSS01530: right lung male embryo (96 days) from donor(s) ENCDO817EKT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	96	day	chromhmm	
/annotations/ENCSR393PXT/	ENCSR393PXT			right renal cortex interstitium	ChromHMM 18-state model of BSS01532: right renal cortex interstitium male embryo (120 days) from donor(s) ENCDO327QNA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	120	day	chromhmm	
/annotations/ENCSR728SGR/	ENCSR728SGR			T-helper 17 cell	ChromHMM 18-state model of BSS01695: T-helper 17 cell treated with phorbol 13-acetate 12-myristate _ ionomycin from donor(s) ENCDO194EHQ_ENCDO779YRY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR970MAH/	ENCSR970MAH			left cardiac atrium	ChromHMM 18-state model of BSS01127: left cardiac atrium female embryo (101 day) from donor(s) ENCDO060OTP	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	101	day	chromhmm	
/annotations/ENCSR679USJ/	ENCSR679USJ			sigmoid colon	ChromHMM 18-state model of BSS01547: sigmoid colon male adult (54 years) from donor(s) ENCDO451RUA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	54	year	chromhmm	
/annotations/ENCSR734NIT/	ENCSR734NIT			SJSA1	ChromHMM 18-state model of BSS01550: SJSA1 from donor(s) ENCDO197NLG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR596MNJ/	ENCSR596MNJ			sigmoid colon	ChromHMM 18-state model of BSS01545: sigmoid colon male adult (34 years) from donor(s) ENCDO058AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	34	year	chromhmm	
/annotations/ENCSR798UVN/	ENCSR798UVN			sigmoid colon	ChromHMM 18-state model of BSS01548: sigmoid colon male child (3 years) from donor(s) ENCDO478OMA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	child	3	year	chromhmm	
/annotations/ENCSR896WJB/	ENCSR896WJB			left kidney	ChromHMM 18-state model of BSS01131: left kidney female embryo (59 days) and male embryo (91 day) from donor(s) ENCDO245RIZ,ENCDO294EUZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR097KUS/	ENCSR097KUS			stomach	ChromHMM 18-state model of BSS01649: stomach female embryo (96 days) from donor(s) ENCDO188ZLA,ENCDO311CUL,ENCDO431WFV,ENCDO613NXA,ENCDO870OBN	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR067UBE/	ENCSR067UBE			left renal pelvis	ChromHMM 18-state model of BSS01152: left renal pelvis male embryo (105 days) from donor(s) ENCDO171HMD,ENCDO378UAU,ENCDO513BVP	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR788NNJ/	ENCSR788NNJ			stomach	ChromHMM 18-state model of BSS01643: stomach female embryo (107 days) from donor(s) ENCDO607LOS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	107	day	chromhmm	
/annotations/ENCSR428OUF/	ENCSR428OUF			limb	ChromHMM 18-state model of BSS01157: limb embryo (58 days) and embryo (59 days) from donor(s) ENCDO041UTR,ENCDO234CBV	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR204ZSZ/	ENCSR204ZSZ			subcutaneous abdominal adipose tissue	ChromHMM 18-state model of BSS01668: subcutaneous abdominal adipose tissue nuclear fraction female adult (59 years) from donor(s) ENCDO477HWZ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	59	year	chromhmm	
/annotations/ENCSR073JXM/	ENCSR073JXM			T-helper 2 cell	ChromHMM 18-state model of BSS01696: T-helper 2 cell from donor(s) ENCDO287AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR319ZKF/	ENCSR319ZKF			MCF 10A	ChromHMM 18-state model of BSS01225: MCF 10A treated with 1 μM tamoxifen for 6 hours from donor(s) ENCDO000AAP	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR981ART/	ENCSR981ART			T-helper 17 cell	ChromHMM 18-state model of BSS01694: T-helper 17 cell originated from blood cell from donor(s) ENCDO966YSM	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR418IWB/	ENCSR418IWB			neurosphere	ChromHMM 18-state model of BSS01377: neurosphere embryo (15 weeks) originated from ganglionic eminence from donor(s) ENCDO280TXL,ENCDO594MAO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR042TMK/	ENCSR042TMK			neutrophil	ChromHMM 18-state model of BSS01381: neutrophil male from donor(s) ENCDO978TAT	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR165ALD/	ENCSR165ALD			dedifferentiated amniotic fluid mesenchymal stem cell	ChromHMM 18-state model of BSS00250: dedifferentiated amniotic fluid mesenchymal stem cell from donor(s) ENCDO942PSS	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR754DUJ/	ENCSR754DUJ			NT2/D1	ChromHMM 18-state model of BSS01386: NT2/D1 from donor(s) ENCDO000ADH	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR242TWS/	ENCSR242TWS			dermis blood vessel endothelial cell	ChromHMM 18-state model of BSS00258: dermis blood vessel endothelial cell female adult from donor(s) ENCDO239AAA,ENCDO240AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR977KZT/	ENCSR977KZT			DOHH2	ChromHMM 18-state model of BSS00268: DOHH2 from donor(s) ENCDO352AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR993UTK/	ENCSR993UTK			placenta	ChromHMM 18-state model of BSS01436: placenta female embryo (105 days) from donor(s) ENCDO863KZW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	105	day	chromhmm	
/annotations/ENCSR176BCW/	ENCSR176BCW			Jurkat, Clone E6-1	ChromHMM 18-state model of BSS00760: Jurkat clone E61 from donor(s) ENCDO000AAY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR663DCO/	ENCSR663DCO			Peyer's patch	ChromHMM 18-state model of BSS01428: Peyer's patch male adult (54 years) from donor(s) ENCDO451RUA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	54	year	chromhmm	
/annotations/ENCSR726YCA/	ENCSR726YCA			K562	ChromHMM 18-state model of BSS01038: K562 G1 phase from donor(s) ENCDO000AAD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR905DVX/	ENCSR905DVX			common myeloid progenitor, CD34-positive	ChromHMM 18-state model of BSS00238: common myeloid progenitor_ CD34-positive male adult (37 years) from donor(s) ENCDO028NGF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	37	year	chromhmm	
/annotations/ENCSR275UZU/	ENCSR275UZU			K562	ChromHMM 18-state model of BSS01056: K562 treated with 0.05% dimethyl sulfoxide for 72 hours from donor(s) ENCDO000AAD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR489YUO/	ENCSR489YUO			D721Med	ChromHMM 18-state model of BSS01251: medulloblastoma from donor(s) ENCDO000ACZ,ENCDO000ADA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR956CAC/	ENCSR956CAC			temporal lobe	ChromHMM 18-state model of BSS01714: temporal lobe male adult (81 year) from donor(s) ENCDO980BZD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	81	year	chromhmm	
/annotations/ENCSR794XBC/	ENCSR794XBC			testis	ChromHMM 18-state model of BSS01715: testis male adult (37 years) from donor(s) ENCDO845WKR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	37	year	chromhmm	
/annotations/ENCSR558TCL/	ENCSR558TCL			mesenchymal stem cell	ChromHMM 18-state model of BSS01260: mesenchymal stem cell originated from adipose tissue from donor(s) ENCDO477HWZ,ENCDO535TMW,ENCDO608RNO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR864OOM/	ENCSR864OOM			mesodermal cell	ChromHMM 18-state model of BSS01264: mesodermal cell originated from HUES64 from donor(s) ENCDO424FTP	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR765OZT/	ENCSR765OZT			medulla oblongata	ChromHMM 18-state model of BSS01250: medulla oblongata male adult (78 years) and male adult (84 years) from donor(s) ENCDO240JUB,ENCDO317XRR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR961UBS/	ENCSR961UBS			foreskin keratinocyte	ChromHMM 18-state model of BSS00355: foreskin keratinocyte male newborn (2-4 days) from donor(s) ENCDO005EGE,ENCDO615NVN	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR666CZR/	ENCSR666CZR			fibroblast of gingiva	ChromHMM 18-state model of BSS00338: fibroblast of gingiva from donor(s) ENCDO235AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR594EBK/	ENCSR594EBK			foreskin keratinocyte	ChromHMM 18-state model of BSS00367: foreskin keratinocyte male newborn (2-4 days) treated with 1.2 mM calcium for 5.5 days from donor(s) ENCDO005EGE,ENCDO615NVN	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR283RIU/	ENCSR283RIU			heart	ChromHMM 18-state model of BSS00516: heart male child (3 years) from donor(s) ENCDO478OMA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	child	3	year	chromhmm	
/annotations/ENCSR741CJZ/	ENCSR741CJZ			heart	ChromHMM 18-state model of BSS00518: heart male embryo (110 days) from donor(s) ENCDO640NNW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	110	day	chromhmm	
/annotations/ENCSR198HJE/	ENCSR198HJE			heart	ChromHMM 18-state model of BSS00520: heart male embryo (72 days) and male embryo (76 days) from donor(s) ENCDO300THQ,ENCDO647EYG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR253COR/	ENCSR253COR			MCF 10A	ChromHMM 18-state model of BSS01217: MCF 10A from donor(s) ENCDO000AAP	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR793CSL/	ENCSR793CSL			subcutaneous abdominal adipose tissue	ChromHMM 18-state model of BSS01669: subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year) from donor(s) ENCDO120UGO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	81	year	chromhmm	
/annotations/ENCSR852VXN/	ENCSR852VXN			peripheral blood mononuclear cell	ChromHMM 18-state model of BSS01420: peripheral blood mononuclear cell male adult (27 years) from donor(s) ENCDO250QGI	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	27	year	chromhmm	
/annotations/ENCSR260VCJ/	ENCSR260VCJ			CD8-positive, alpha-beta T cell	ChromHMM 18-state model of BSS00195: CD8-positive_ alpha-beta T cell female adult (33 years) from donor(s) ENCDO412QUR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	33	year	chromhmm	
/annotations/ENCSR145VVW/	ENCSR145VVW			hepatocyte	ChromHMM 18-state model of BSS00556: hepatocyte originated from H9 from donor(s) ENCDO222AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR229WSO/	ENCSR229WSO			placenta	ChromHMM 18-state model of BSS01443: placenta male embryo (85 days) from donor(s) ENCDO342PFI	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	85	day	chromhmm	
/annotations/ENCSR003AMS/	ENCSR003AMS			placenta	ChromHMM 18-state model of BSS01444: placenta male embryo (91 day) from donor(s) ENCDO375VTO	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	91	day	chromhmm	
/annotations/ENCSR688ZVV/	ENCSR688ZVV			kidney epithelial cell	ChromHMM 18-state model of BSS01080: kidney epithelial cell from donor(s) ENCDO810BYC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR433OMD/	ENCSR433OMD			hematopoietic multipotent progenitor cell	ChromHMM 18-state model of BSS00544: hematopoietic multipotent progenitor cell male adult (25 years) treated with erythropoietin for 20 days_ hydrocortisone succinate for 20 days_ kit ligand for 20 days_ interleukin-3 for 20 days from donor(s) ENCDO937OUY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	25	year	chromhmm	
/annotations/ENCSR624NJR/	ENCSR624NJR			kidney glomerular epithelial cell	ChromHMM 18-state model of BSS01092: kidney glomerular epithelial cell male adult (43 years) and male adult (62 years) from donor(s) ENCDO484OWJ,ENCDO730EZR	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR536EZH/	ENCSR536EZH			right lobe of liver	ChromHMM 18-state model of BSS01519: right lobe of liver female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR333FVS/	ENCSR333FVS			hematopoietic multipotent progenitor cell	ChromHMM 18-state model of BSS00547: hematopoietic multipotent progenitor cell treated with interleukin-3 for 15 days_ kit ligand for 15 days_ hydrocortisone succinate for 15 days_ erythropoietin for 15 days from donor(s) ENCDO937OUY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR419WCL/	ENCSR419WCL			right lung	ChromHMM 18-state model of BSS01523: right lung female embryo (110 days) from donor(s) ENCDO087TLK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	110	day	chromhmm	
/annotations/ENCSR546XDS/	ENCSR546XDS			muscle of leg	ChromHMM 18-state model of BSS01325: muscle of leg male embryo (105 days) from donor(s) ENCDO171HMD	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	105	day	chromhmm	
/annotations/ENCSR973WWD/	ENCSR973WWD			caudate nucleus	ChromHMM 18-state model of BSS00173: caudate nucleus female adult (75 years) from donor(s) ENCDO871IWW	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	75	year	chromhmm	
/annotations/ENCSR170TUW/	ENCSR170TUW			lung	ChromHMM 18-state model of BSS01203: lung male embryo (108 days) from donor(s) ENCDO177SBN	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	108	day	chromhmm	
/annotations/ENCSR079MAD/	ENCSR079MAD			lung	ChromHMM 18-state model of BSS01201: lung male child (3 years) from donor(s) ENCDO478OMA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	child	3	year	chromhmm	
/annotations/ENCSR048CPY/	ENCSR048CPY			pulmonary artery endothelial cell	ChromHMM 18-state model of BSS01465: pulmonary artery endothelial cell female from donor(s) ENCDO332AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR334XAC/	ENCSR334XAC			EH	ChromHMM 18-state model of BSS00275: EH from donor(s) ENCDO000AAG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR268TZR/	ENCSR268TZR			kidney	ChromHMM 18-state model of BSS01085: kidney female embryo (108 days) from donor(s) ENCDO012PVK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	108	day	chromhmm	
/annotations/ENCSR335LPT/	ENCSR335LPT			fibroblast of mammary gland	ChromHMM 18-state model of BSS00343: fibroblast of mammary gland female from donor(s) ENCDO236AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR012GDL/	ENCSR012GDL			GM04503	ChromHMM 18-state model of BSS00393: GM04503 from donor(s) ENCDO009AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR453DGO/	ENCSR453DGO			stomach	ChromHMM 18-state model of BSS01651: stomach male adult (34 years) from donor(s) ENCDO058AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	34	year	chromhmm	
/annotations/ENCSR057EKR/	ENCSR057EKR			kidney tubule cell	ChromHMM 18-state model of BSS01102: kidney tubule cell female adult (80 years) and male adult (62 years) from donor(s) ENCDO335XPZ,ENCDO421EJG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR302FZI/	ENCSR302FZI			fibroblast of dermis	ChromHMM 18-state model of BSS00337: fibroblast of dermis NONE and female adult from donor(s) ENCDO267AAA,ENCDO759UVX	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR209OHC/	ENCSR209OHC			esophagus	ChromHMM 18-state model of BSS00318: esophagus male adult (34 years) from donor(s) ENCDO058AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	34	year	chromhmm	
/annotations/ENCSR601NUY/	ENCSR601NUY			esophagus squamous epithelium	ChromHMM 18-state model of BSS00325: esophagus squamous epithelium female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR477XKS/	ENCSR477XKS			GM23338	ChromHMM 18-state model of BSS00477: GM23338 male adult (53 years) originated from GM23248 from donor(s) ENCDO336AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR975LPL/	ENCSR975LPL			rectal smooth muscle tissue	ChromHMM 18-state model of BSS01475: rectal smooth muscle tissue female adult (50 years) from donor(s) ENCDO026NQC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	50	year	chromhmm	
/annotations/ENCSR586JLX/	ENCSR586JLX			femur	ChromHMM 18-state model of BSS00330: femur female embryo (98 days) from donor(s) ENCDO298NZG	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	98	day	chromhmm	
/annotations/ENCSR830DKF/	ENCSR830DKF			left lung	ChromHMM 18-state model of BSS01139: left lung female embryo (108 days) from donor(s) ENCDO012PVK	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	108	day	chromhmm	
/annotations/ENCSR296MUU/	ENCSR296MUU			GM04504	ChromHMM 18-state model of BSS00394: GM04504 from donor(s) ENCDO000AAJ	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR111BKS/	ENCSR111BKS			small intestine	ChromHMM 18-state model of BSS01594: small intestine female embryo (120 days) from donor(s) ENCDO555CMC	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	120	day	chromhmm	
/annotations/ENCSR770IWJ/	ENCSR770IWJ			fibroblast of dermis	ChromHMM 18-state model of BSS00334: fibroblast of dermis from donor(s) ENCDO759UVX	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR369IGY/	ENCSR369IGY			vagina	ChromHMM 18-state model of BSS01887: vagina female adult (53 years) from donor(s) ENCDO793LXB	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	adult	53	year	chromhmm	
/annotations/ENCSR660GDB/	ENCSR660GDB			muscle of arm	ChromHMM 18-state model of BSS01291: muscle of arm female embryo (115 days) from donor(s) ENCDO594VTA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	115	day	chromhmm	
/annotations/ENCSR414AVN/	ENCSR414AVN			heart left ventricle	ChromHMM 18-state model of BSS00513: heart left ventricle male child (3 years) from donor(s) ENCDO478OMA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	child	3	year	chromhmm	
/annotations/ENCSR071BVW/	ENCSR071BVW			fibroblast of dermis	ChromHMM 18-state model of BSS00335: fibroblast of dermis female adult from donor(s) ENCDO267AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR746CZO/	ENCSR746CZO			heart	ChromHMM 18-state model of BSS00493: heart embryo (101 day) from donor(s) ENCDO308YQF	Manolis Kellis, Broad	ENCODE	released	Homo sapiens	embryonic	101	day	chromhmm	
/annotations/ENCSR506AFG/	ENCSR506AFG			heart right ventricle	ChromHMM 18-state model of BSS00523: heart right ventricle female embryo (101 day) and female embryo (103 days) from donor(s) ENCDO060OTP,ENCDO293DRY	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
/annotations/ENCSR050PAQ/	ENCSR050PAQ			HT-29	ChromHMM 18-state model of BSS00708: HT-29 from donor(s) ENCDO347AAA	Manolis Kellis, Broad	ENCODE	released	Homo sapiens				chromhmm	
